Brand,Usage_Type,CPU_Brand,GPU_Brand,GPU_Model,CPU_Cores,CPU_Frequency_GHz,RAM_GB,Storage_GB,CPU_Performance_Score,GPU_Performance_Score,Overall_Performance_Score,Price_USD,Price_Performance_Ratio,Screen_Size,Perf_Per_Core,RAM_Storage_Ratio,GPU_Weight,CPU_Cores_scaled,CPU_Frequency_GHz_scaled,RAM_GB_scaled,Storage_GB_scaled,CPU_Performance_Score_scaled,GPU_Performance_Score_scaled,Overall_Performance_Score_scaled,Price_USD_scaled,Price_Performance_Ratio_scaled,Perf_Per_Core_scaled,RAM_Storage_Ratio_scaled,GPU_Weight_scaled,Cluster
Acer,Student,Intel,NVIDIA,RTX 3060,2,3.26,8,256,520,2200,2720,2133.25,1.28,15.7,1360.0,3.12,0.809,-1.2603432168127735,0.8744856793676485,-0.770961057812137,-0.7717126370392299,-1.2268895579458978,-0.12712781331217615,-1.1726326649419012,-1.137975874863674,-1.308997917364695,1.2552174189779075,-0.39826547727153744,1.7406393909747044,1
MSI,Student,Apple,AMD,RX 6600,2,2.69,4,512,454,2000,2454,1804.11,1.36,13.7,1227.0,0.78,0.815,-1.2603432168127735,0.21486420450013194,-0.9549434118944388,-0.4046454062890725,-1.2594560252457516,-0.3489089473159856,-1.2925518712034412,-1.4116541702648788,-0.7989482517171302,0.9393510225403657,-0.6129248563072905,1.7721331421519988,1
Dell,Student,AMD,AMD,RX 6600,2,1.4,16,512,864,2000,2864,2154.69,1.33,13.4,1432.0,3.12,0.698,-1.2603432168127735,-1.2779633438842481,-0.4029963496475333,-0.4046454062890725,-1.057149182928478,-0.3489089473159856,-1.1077139968905414,-1.1201486200377584,-0.990216876334967,1.4262127614102609,-0.39826547727153744,1.1580049941947477,1
Lenovo,Student,Intel,Intel,RX 6600,2,2.9,4,2048,684,2000,2684,2092.54,1.28,15.2,1342.0,0.2,0.745,-1.2603432168127735,0.457882642609217,-0.9549434118944388,1.797757978211872,-1.1459668210189884,-0.3489089473159856,-1.1888623319547413,-1.1718260401604568,-1.308997917364695,1.2124685833698192,-0.6661310271794003,1.4047060450835582,1
Dell,Student,Apple,NVIDIA,RX 6600,4,3.51,4,128,988,2000,2988,2020.36,1.48,12.4,747.0,3.12,0.669,-0.8422441294224655,1.163793343783226,-0.9549434118944388,-0.9552462524143086,-0.9959636989105709,-0.3489089473159856,-1.0518118105129812,-1.231843356080913,-0.033873753245784205,-0.20061792700865716,-0.39826547727153744,1.0057851968378226,1
Lenovo,Student,AMD,NVIDIA,RTX 3060,2,1.95,32,128,582,2200,2782,2095.22,1.33,13.5,1391.0,25.0,0.791,-1.2603432168127735,-0.6414864821699775,0.3329330666816741,-0.9552462524143086,-1.1962968159369443,-0.12712781331217615,-1.1446815717531214,-1.1695976333072173,-0.990216876334967,1.328840413636282,1.6088914514901205,1.6461581374428196,1
MSI,Student,Intel,AMD,RX 6600,4,3.9,8,512,916,2000,2916,2039.46,1.43,14.7,729.0,1.56,0.686,-0.8422441294224655,1.6151133002715272,-0.770961057812137,-0.4046454062890725,-1.031490754146775,-0.3489089473159856,-1.0842711445386612,-1.2159617997761094,-0.3526547942755123,-0.2433667626167455,-0.5413717299620395,1.0950174918401583,1
HP,Student,AMD,Intel,RTX 3050,2,3.04,64,512,692,1500,2192,1944.04,1.13,13.8,1096.0,12.5,0.684,-1.2603432168127735,0.6198949346819406,1.8047918993400889,-0.4046454062890725,-1.142019370437188,-0.9033617823255091,-1.4106677811302213,-1.2953030616925674,-2.2653410404538796,0.6282344967259449,0.46220673441878934,1.08451957478106,1
Asus,Student,AMD,NVIDIA,Iris Xe,6,3.52,8,256,2184,900,3084,1973.29,1.56,12.3,514.0,3.12,0.292,-0.42414504203215747,1.1753656503598495,-0.770961057812137,-0.7717126370392299,-0.4058198369314022,-1.5687051843369375,-1.0085326984787413,-1.2709818301786668,0.47617591240178075,-0.7539778546022453,-0.39826547727153744,-0.9730721688022091,1
MSI,Student,Intel,Intel,RTX 3060,2,3.66,4,2048,810,2200,3010,2239.32,1.34,16.6,1505.0,0.2,0.731,-1.2603432168127735,1.337377942432573,-0.9549434118944388,1.797757978211872,-1.0837944743556311,-0.12712781331217615,-1.0418936806718013,-1.0497791901908726,-0.9264606681290215,1.5995830391541748,-0.6661310271794003,1.33122062566987,1
MSI,Student,Apple,NVIDIA,Iris Xe,4,1.65,32,1024,2052,900,2952,2000.55,1.48,14.2,738.0,3.12,0.305,-0.8422441294224655,-0.9886556794686706,0.3329330666816741,0.3294890552112423,-0.47095277153110976,-1.5687051843369375,-1.0680414775258213,-1.2483152739028058,-0.033873753245784205,-0.22199234481270133,-0.39826547727153744,-0.90483570791807,1
Acer,Student,AMD,AMD,RX 6600,2,1.11,64,2048,656,2000,2656,2375.04,1.12,14.5,1328.0,3.12,0.753,-1.2603432168127735,-1.6135602346063178,1.8047918993400889,1.797757978211872,-1.15978289805529,-0.3489089473159856,-1.2014854062980613,-0.9369286759663742,-2.329097248659824,1.1792194890079726,-0.39826547727153744,1.4466977133199515,1
Acer,Student,AMD,NVIDIA,RX 6600,2,2.35,16,1024,590,2000,2590,2092.29,1.24,13.5,1295.0,1.56,0.772,-1.2603432168127735,-0.17859421910505335,-0.4029963496475333,0.3294890552112423,-1.1923493653551438,-0.3489089473159856,-1.2312397958216013,-1.1720339139340799,-1.5640227501884776,1.1008466237264773,-0.5413717299620395,1.5464279253813855,1
Asus,Student,Apple,AMD,RX 6600,2,2.88,4,256,811,2000,2811,2104.66,1.34,13.7,1405.5,1.56,0.711,-1.2603432168127735,0.4347380294559708,-0.9549434118944388,-0.7717126370392299,-1.083301043032906,-0.3489089473159856,-1.1316076733261113,-1.1617483196152099,-0.9264606681290215,1.3632769756539087,-0.5413717299620395,1.2262414550788867,1
Dell,Student,Intel,AMD,RX 6600,6,3.82,32,128,1296,2000,3296,2289.72,1.44,13.5,549.3,25.0,0.607,-0.42414504203215747,1.5225348476585423,0.3329330666816741,-0.9552462524143086,-0.8439868515112532,-0.3489089473159856,-0.9129579927364614,-1.0078718374284596,-0.2888985860695667,-0.6701426381041611,1.6088914514901205,0.6803497680057747,1
MSI,Student,Apple,AMD,RX 6600,2,1.14,8,256,794,2000,2794,1986.15,1.41,13.2,1397.0,3.12,0.716,-1.2603432168127735,-1.578843314876449,-0.770961057812137,-0.7717126370392299,-1.091689375519232,-0.3489089473159856,-1.1392716827488414,-1.2602888032634953,-0.48016721068740353,1.3430900255056446,-0.39826547727153744,1.2524862477266325,1
Dell,Student,Intel,Intel,RTX 3050,2,2.09,4,256,534,1500,2034,1480.14,1.37,11.7,1017.0,1.56,0.737,-1.2603432168127735,-0.4794741900972542,-0.9549434118944388,-0.7717126370392299,-1.219981519427747,-0.9033617823255091,-1.4818979863532413,-1.681033636027558,-0.7351920435111846,0.4406146071126682,-0.5413717299620395,1.3627143768471648,1
HP,Student,Intel,Intel,Iris Xe,8,3.63,32,2048,1728,900,2628,2139.38,1.23,14.4,328.5,1.56,0.342,-0.006045954641849409,1.3026610227027033,0.3329330666816741,1.797757978211872,-0.6308245200940283,-1.5687051843369375,-1.2141084806413813,-1.132878809934436,-1.6277789583944233,-1.1945283548967114,-0.5413717299620395,-0.7106242423247512,1
Apple,Student,Apple,NVIDIA,RTX 3060,2,1.69,32,256,811,2200,3011,2336.2,1.29,13.7,1505.5,12.5,0.731,-1.2603432168127735,-0.9423664531621782,0.3329330666816741,-0.7717126370392299,-1.083301043032906,-0.12712781331217615,-1.0414428565881113,-0.9692239454364563,-1.2452417091587495,1.6007705068099551,0.46220673441878934,1.33122062566987,1
Acer,Student,AMD,NVIDIA,RX 6600,2,2.44,16,2048,877,2000,2877,2350.03,1.22,15.1,1438.5,0.78,0.695,-1.2603432168127735,-0.0744434599154456,-0.4029963496475333,1.797757978211872,-1.0507345757330522,-0.3489089473159856,-1.1018532838025714,-0.957724368279627,-1.6915351666003688,1.441649840935404,-0.6129248563072905,1.1422581186061003,1
Dell,Student,AMD,Intel,RX 6600,2,3.81,64,128,676,2000,2676,2331.6,1.15,15.7,1338.0,50.0,0.747,-1.2603432168127735,1.5109625410819194,1.8047918993400889,-0.9552462524143086,-1.1499142716007889,-0.3489089473159856,-1.1924689246242612,-0.9730488228711209,-2.137828624041988,1.2029688421235774,3.9022608856327827,1.4152039621426564,1
MSI,Student,Apple,Intel,RTX 3060,2,3.15,4,256,772,2200,2972,2247.75,1.32,15.4,1486.0,1.56,0.74,-1.2603432168127735,0.7471903070247945,-0.9549434118944388,-0.7717126370392299,-1.1025448646191833,-0.12712781331217615,-1.0590249958520213,-1.0427696865443026,-1.0539730845409128,1.554459268234526,-0.5413717299620395,1.3784612524358124,1
MSI,Student,Apple,NVIDIA,RTX 3050,4,2.79,32,1024,1552,1500,3052,2321.83,1.31,15.3,763.0,3.12,0.491,-0.8422441294224655,0.33058727026636303,0.3329330666816741,0.3294890552112423,-0.7176684328936385,-0.9033617823255091,-1.0229590691568213,-0.9811725299443109,-1.1177292927468583,-0.16261896202368972,-0.39826547727153744,0.07147057857807278,1
Lenovo,Student,Apple,NVIDIA,RTX 3070,2,2.29,8,512,420,3000,3420,2482.91,1.38,14.3,1710.0,1.56,0.877,-1.2603432168127735,-0.24802805856479201,-0.770961057812137,-0.4046454062890725,-1.2762326902184036,0.7599967227030615,-0.8570558063589013,-0.8472353001234869,-0.6714358353052404,2.08644477802407,-0.5413717299620395,2.0975685709840466,1
Acer,Student,AMD,AMD,RTX 3050,8,3.39,64,2048,1639,1500,3139,2489.36,1.26,14.4,392.4,3.12,0.478,-0.006045954641849409,1.0249256648637493,1.8047918993400889,1.797757978211872,-0.6747399078165585,-0.9033617823255091,-0.9837373738757913,-0.8418721567640112,-1.4365103337765863,-1.042769988487998,-0.39826547727153744,0.003234117693933703,1
Dell,Student,Apple,AMD,RX 6600,2,3.37,4,256,476,2000,2476,1767.93,1.4,12.2,1238.0,1.56,0.808,-1.2603432168127735,1.001781051710503,-0.9549434118944388,-0.7717126370392299,-1.2486005361458004,-0.3489089473159856,-1.2826337413622613,-1.441737662783611,-0.5439234188933492,0.9654753109675308,-0.5413717299620395,1.7353904324451552,1
Asus,Student,AMD,AMD,Iris Xe,6,2.82,8,128,1266,900,2166,1546.96,1.4,14.2,361.0,6.25,0.416,-0.42414504203215747,0.3653041899962321,-0.770961057812137,-0.9552462524143086,-0.8587897911930049,-1.5687051843369375,-1.4223892073061613,-1.6254731338135806,-0.5439234188933492,-1.1173429572709963,-0.11113562411687615,-0.3222013111381139,1
MSI,Student,Intel,AMD,Iris Xe,6,2.47,32,512,2262,900,3162,2197.43,1.44,12.7,527.0,6.25,0.285,-0.42414504203215747,-0.03972654018557601,0.3329330666816741,-0.4046454062890725,-0.36733219375884774,-1.5687051843369375,-0.9733684199509214,-1.0846105196991565,-0.2888985860695667,-0.7231036955519593,-0.11113562411687615,-1.0098148785090533,1
Acer,Student,Apple,NVIDIA,Iris Xe,8,2.4,32,512,2336,900,3236,2070.57,1.56,13.4,404.5,6.25,0.278,-0.006045954641849409,-0.12073268622193804,0.3329330666816741,-0.4046454062890725,-0.3308182758771935,-1.5687051843369375,-0.9400074377578613,-1.190093987386453,0.47617591240178075,-1.0140332712181162,-0.11113562411687615,-1.046557588215897,1
HP,Student,Intel,NVIDIA,RTX 3050,4,2.0,32,512,811,1500,2311,1939.48,1.19,13.8,577.8,6.25,0.649,-0.8422441294224655,-0.583624949286862,0.3329330666816741,-0.4046454062890725,-1.083301043032906,-0.9033617823255091,-1.3570197151711112,-1.2990946793234524,-1.8828037912182058,-0.6024569817246879,-0.11113562411687615,0.9008060262468395,1
MSI,Student,Intel,Intel,RTX 3060,4,1.38,16,2048,940,2200,3140,2502.41,1.25,11.0,785.0,0.78,0.701,-0.8422441294224655,-1.3011079570374944,-0.4029963496475333,1.797757978211872,-1.0196484024013737,-0.12712781331217615,-0.9832865497921014,-0.8310211457808865,-1.500266541982532,-0.1103703851693595,-0.6129248563072905,1.173751869783395,1
Apple,Student,AMD,NVIDIA,RX 6600,2,3.43,16,512,916,2000,2916,2075.79,1.4,14.4,1458.0,3.12,0.686,-1.2603432168127735,1.0712148911702417,-0.4029963496475333,-0.4046454062890725,-1.031490754146775,-0.3489089473159856,-1.0842711445386612,-1.185753582993203,-0.5439234188933492,1.487961079510833,-0.39826547727153744,1.0950174918401583,1
Apple,Student,Apple,AMD,RTX 3050,6,2.09,16,512,1518,1500,3018,2095.29,1.44,13.7,503.0,3.12,0.497,-0.42414504203215747,-0.4794741900972542,-0.4029963496475333,-0.4046454062890725,-0.7344450978662904,-0.9033617823255091,-1.0382870880022814,-1.1695394286506027,-0.2888985860695667,-0.7801021430294104,-0.39826547727153744,0.10296432975536773,1
Lenovo,Student,Apple,AMD,RX 6600,6,3.63,4,1024,1218,2000,3218,2291.48,1.4,14.3,536.3,0.39,0.622,-0.42414504203215747,1.3026610227027033,-0.9549434118944388,0.3294890552112423,-0.8824744946838077,-0.3489089473159856,-0.9481222712642814,-1.006408406062153,-0.5439234188933492,-0.7010167971544471,-0.6487014194799162,0.7590841459490121,1
Acer,Student,Intel,AMD,Iris Xe,6,2.11,32,512,2460,900,3360,2246.69,1.5,14.0,560.0,6.25,0.268,-0.42414504203215747,-0.45632957694400805,0.3329330666816741,-0.4046454062890725,-0.26963279185928635,-1.5687051843369375,-0.8841052513803014,-1.0436510713444642,0.09363866316610703,-0.644730830270464,-0.11113562411687615,-1.0990471735113887,1
HP,Student,Intel,Intel,RX 6600,4,1.39,64,1024,1416,2000,3416,2692.42,1.27,14.2,854.0,6.25,0.585,-0.8422441294224655,-1.2895356504608713,1.8047918993400889,0.3294890552112423,-0.7847750927842463,-0.3489089473159856,-0.8588591026936614,-0.6730287628763992,-1.3727541255706408,0.05350015132831253,-0.11113562411687615,0.5648726803556932,1
Acer,Student,Apple,AMD,RTX 3050,4,2.9,32,256,968,1500,2468,1941.7,1.27,14.6,617.0,12.5,0.608,-0.8422441294224655,0.457882642609217,0.3329330666816741,-0.7717126370392299,-1.005832325365072,-0.9033617823255091,-1.2862403340317812,-1.2972487602136793,-1.3727541255706408,-0.5093595175115175,0.46220673441878934,0.6855987265353238,1
Dell,Student,AMD,AMD,RTX 3050,4,3.26,16,512,1420,1500,2920,1966.09,1.49,13.9,730.0,3.12,0.514,-0.8422441294224655,0.8744856793676485,-0.4029963496475333,-0.4046454062890725,-0.7828013674933461,-0.9033617823255091,-1.0824678482039014,-1.2769685948590115,0.029882454960161415,-0.24099182730518504,-0.39826547727153744,0.19219662475770344,1
Acer,Student,Intel,NVIDIA,RX 6600,6,3.35,32,512,1326,2000,3326,2362.2,1.41,14.7,554.3,6.25,0.601,-0.42414504203215747,0.9786364385572568,0.3329330666816741,-0.4046454062890725,-0.8291839118295015,-0.3489089473159856,-0.8994332702257614,-0.9476050729796558,-0.48016721068740353,-0.6582679615463587,-0.11113562411687615,0.6488560168284797,1
Dell,Student,AMD,NVIDIA,RTX 3050,4,3.35,32,256,824,1500,2324,1727.58,1.35,13.7,581.0,12.5,0.645,-0.8422441294224655,0.9786364385572568,0.3329330666816741,-0.7717126370392299,-1.0768864358374803,-0.9033617823255091,-1.3511590020831412,-1.4752884898463765,-0.8627044599230759,-0.5948571887276942,0.46220673441878934,0.8798101921286428,1
MSI,Student,Intel,NVIDIA,RTX 3050,4,1.03,64,256,1476,1500,2976,2350.05,1.27,14.4,744.0,25.0,0.504,-0.8422441294224655,-1.7061386872193027,1.8047918993400889,-0.7717126370392299,-0.7551692134207428,-0.9033617823255091,-1.0572216995172614,-0.9577077383777373,-1.3727541255706408,-0.20774273294333853,1.6088914514901205,0.13970703946221186,1
Lenovo,Student,Intel,AMD,Iris Xe,4,1.37,32,128,1955,900,2855,2077.21,1.37,15.3,713.8,25.0,0.315,-0.8422441294224655,-1.3126802636141173,0.3329330666816741,-0.9552462524143086,-0.5188156098354404,-1.5687051843369375,-1.1117714136437513,-1.184572859959024,-0.7351920435111846,-0.2794657793524647,1.6088914514901205,-0.8523461226225785,1
HP,Student,AMD,AMD,RX 6600,4,2.01,64,128,1260,2000,3260,2626.12,1.24,13.5,815.0,50.0,0.613,-0.8422441294224655,-0.5720526427102391,1.8047918993400889,-0.9552462524143086,-0.8617503791293553,-0.3489089473159856,-0.9291876597493014,-0.7281568876412406,-1.5640227501884776,-0.03912232582254557,3.9022608856327827,0.7118435191830697,1
MSI,Student,Apple,NVIDIA,RTX 3060,4,2.25,64,128,856,2200,3056,2500.55,1.22,14.3,764.0,50.0,0.72,-0.8422441294224655,-0.29431728487128445,1.8047918993400889,-0.9552462524143086,-1.0610966335102785,-0.12712781331217615,-1.0211557728220613,-0.8325677266566419,-1.6915351666003688,-0.16024402671212926,3.9022608856327827,1.2734820818448291,1
Asus,Student,Intel,NVIDIA,RX 6600,4,2.83,8,1024,1412,2000,3412,2434.06,1.4,13.6,853.0,0.78,0.586,-0.8422441294224655,0.3768764965728555,-0.770961057812137,0.3294890552112423,-0.7867488180751465,-0.3489089473159856,-0.8606623990284213,-0.887853835489437,-0.5439234188933492,0.051125216016752066,-0.6129248563072905,0.5701216388852424,1
MSI,Student,AMD,AMD,Iris Xe,8,3.7,64,128,1696,900,2596,1978.64,1.31,13.8,324.5,50.0,0.347,-0.006045954641849409,1.3836671687390654,1.8047918993400889,-0.9552462524143086,-0.6466143224212302,-1.5687051843369375,-1.2285348513194614,-1.2665333314231326,-1.1177292927468583,-1.2040280961429533,3.9022608856327827,-0.6843794496770056,1
MSI,Student,Apple,NVIDIA,RTX 3050,2,2.01,4,256,518,1500,2018,1622.92,1.24,13.0,1009.0,1.56,0.743,-1.2603432168127735,-0.5720526427102391,-0.9549434118944388,-0.7717126370392299,-1.227876420591348,-0.9033617823255091,-1.4891111716922811,-1.5623127664359435,-1.5640227501884776,0.4216151246201845,-0.5413717299620395,1.3942081280244598,1
Asus,Student,Apple,AMD,RTX 3050,4,1.56,64,256,1596,1500,3096,2337.29,1.32,12.9,774.0,25.0,0.484,-0.8422441294224655,-1.0928064386582783,1.8047918993400889,-0.7717126370392299,-0.6959574546937359,-0.9033617823255091,-1.0031228094744613,-0.9683176157834595,-1.0539730845409128,-0.13649467359652462,1.6088914514901205,0.03472786887122866,1
Apple,Student,AMD,AMD,RTX 3060,2,2.98,64,512,1074,2200,3274,2687.03,1.22,13.5,1637.0,12.5,0.672,-1.2603432168127735,0.5504610952222019,1.8047918993400889,-0.4046454062890725,-0.953528605156216,-0.12712781331217615,-0.9228761225776414,-0.6775105214357128,-1.6915351666003688,1.9130745002801561,0.46220673441878934,1.02153207242647,1
Lenovo,Student,Apple,Intel,RTX 3060,2,2.68,4,256,744,2200,2944,2025.99,1.45,15.0,1472.0,1.56,0.747,-1.2603432168127735,0.20329189792350907,-0.9549434118944388,-0.7717126370392299,-1.116360941655485,-0.12712781331217615,-1.0716480701953413,-1.227162038698921,-0.22514237786362107,1.5212101738726795,-0.5413717299620395,1.4152039621426564,1
HP,Student,AMD,NVIDIA,RTX 3050,2,3.69,32,512,1056,1500,2556,1900.89,1.34,13.9,1278.0,6.25,0.587,-1.2603432168127735,1.372094862162442,0.3329330666816741,-0.4046454062890725,-0.962410368965267,-0.9033617823255091,-1.2465678146670613,-1.331182075019911,-0.9264606681290215,1.0604727234299494,-0.11113562411687615,0.5753705974147916,1
HP,Student,Apple,NVIDIA,RX 6600,4,2.9,64,512,872,2000,2872,2297.73,1.25,13.3,718.0,12.5,0.696,-0.8422441294224655,0.457882642609217,1.8047918993400889,-0.4046454062890725,-1.0532017323466776,-0.3489089473159856,-1.1041074042210213,-1.001211561721576,-1.500266541982532,-0.26949105104391063,0.46220673441878934,1.1475070771356493,1
Asus,Student,AMD,NVIDIA,RTX 3050,2,2.82,64,512,688,1500,2188,1834.39,1.19,14.2,1094.0,12.5,0.686,-1.2603432168127735,0.3653041899962321,1.8047918993400889,-0.4046454062890725,-1.1439930957280882,-0.9033617823255091,-1.4124710774649814,-1.3864764988036509,-1.8828037912182058,0.623484626102824,0.46220673441878934,1.0950174918401583,1
MSI,Student,AMD,Intel,RTX 3050,2,1.56,64,512,1003,1500,2503,2166.97,1.16,12.4,1251.5,12.5,0.599,-1.2603432168127735,-1.0928064386582783,1.8047918993400889,-0.4046454062890725,-0.988562229069695,-0.9033617823255091,-1.2704614911026313,-1.1099378602773928,-2.0740724158360426,0.9975369376735971,0.46220673441878934,0.6383580997693814,1
Asus,Student,Intel,AMD,Iris Xe,6,1.79,32,512,2016,900,2916,2096.67,1.39,15.6,486.0,6.25,0.309,-0.42414504203215747,-0.8266433873959471,0.3329330666816741,-0.4046454062890725,-0.48871629914921183,-1.5687051843369375,-1.0842711445386612,-1.1683919654202033,-0.6076796270992948,-0.8204760433259384,-0.11113562411687615,-0.8838398737998734,1
Apple,Student,Intel,NVIDIA,RX 6600,2,3.86,64,128,774,2000,2774,2337.59,1.19,14.7,1387.0,50.0,0.721,-1.2603432168127735,1.5688240739650348,1.8047918993400889,-0.9552462524143086,-1.1015580019737332,-0.3489089473159856,-1.1482881644226413,-0.9680681672551117,-1.8828037912182058,1.31934067239004,3.9022608856327827,1.2787310403743783,1
Lenovo,Student,AMD,NVIDIA,Iris Xe,8,1.99,4,128,1832,900,2732,1713.9,1.59,13.2,341.5,3.12,0.329,-0.006045954641849409,-0.5951972558634852,-0.9549434118944388,-0.9552462524143086,-0.5795076625306225,-1.5687051843369375,-1.1672227759376212,-1.4866633427390314,0.6674445370196176,-1.1636541958464255,-0.39826547727153744,-0.7788607032088902,1
Asus,Student,AMD,AMD,Iris Xe,6,2.47,8,2048,2586,900,3486,2467.63,1.41,13.0,581.0,0.39,0.258,-0.42414504203215747,-0.03972654018557601,-0.770961057812137,1.797757978211872,-0.20746044519592913,-1.5687051843369375,-0.8273014168353614,-0.8599405451673294,-0.48016721068740353,-0.5948571887276942,-0.6487014194799162,-1.1515367588068803,1
Acer,Student,Intel,AMD,RX 6600,2,3.05,64,256,946,2000,2946,2516.17,1.17,12.4,1473.0,25.0,0.679,-1.2603432168127735,0.6314672412585635,1.8047918993400889,-0.7717126370392299,-1.0166878144650233,-0.3489089473159856,-1.0707464220279612,-0.8195797732806719,-2.010316207630097,1.5235851091842398,1.6088914514901205,1.0582747821333143,1
Acer,Student,Apple,Intel,RTX 3060,2,3.58,32,128,702,2200,2902,2330.41,1.25,12.7,1451.0,25.0,0.758,-1.2603432168127735,1.244799489819588,0.3329330666816741,-0.9552462524143086,-1.1370850572099374,-0.12712781331217615,-1.0905826817103212,-0.9740383020335668,-1.500266541982532,1.4713365323299097,1.6088914514901205,1.4729425059676973,1
Asus,Student,Apple,NVIDIA,RX 6600,4,2.17,4,256,903,2000,2903,2004.54,1.45,13.1,725.8,1.56,0.689,-0.8422441294224655,-0.38689573748426936,-0.9549434118944388,-0.7717126370392299,-1.0379053613422007,-0.3489089473159856,-1.0901318576266312,-1.2449976084757814,-0.22514237786362107,-0.2509665556137391,-0.5413717299620395,1.1107643674288052,1
Asus,Student,Intel,AMD,RX 6600,4,1.8,32,256,1444,2000,3444,2390.44,1.44,13.7,861.0,12.5,0.581,-0.8422441294224655,-0.815071080819324,0.3329330666816741,-0.7717126370392299,-0.7709590157479447,-0.3489089473159856,-0.8462360283503414,-0.9241236515111922,-0.2888985860695667,0.07012469850923578,0.46220673441878934,0.5438768462374965,1
Lenovo,Student,Intel,NVIDIA,RTX 3060,4,3.84,16,128,811,2200,3011,2294.76,1.31,14.4,752.8,12.5,0.731,-0.8422441294224655,1.5456794608117885,-0.4029963496475333,-0.9552462524143086,-1.083301043032906,-0.12712781331217615,-1.0414428565881113,-1.003681102152218,-1.1177292927468583,-0.18684330220160655,0.46220673441878934,1.33122062566987,1
Lenovo,Student,Intel,AMD,RTX 3070,2,3.51,16,512,466,3000,3466,2715.49,1.28,14.0,1733.0,3.12,0.866,-1.2603432168127735,1.163793343783226,-0.4029963496475333,-0.4046454062890725,-1.253534849373051,0.7599967227030615,-0.8363178985091614,-0.6538461710464615,-1.308997917364695,2.1410682901899607,-0.39826547727153744,2.039830027159006,1
HP,Student,AMD,Intel,RX 6600,2,1.64,64,128,600,2000,2600,2328.34,1.12,14.1,1300.0,50.0,0.769,-1.2603432168127735,-1.0002279860452938,1.8047918993400889,-0.9552462524143086,-1.1874150521278932,-0.3489089473159856,-1.2267315549847013,-0.9757594968791657,-2.329097248659824,1.1127213002842795,3.9022608856327827,1.5306810497927381,1
Asus,Student,Intel,Intel,RTX 3050,2,3.91,4,2048,822,1500,2322,1921.11,1.21,14.1,1161.0,0.2,0.646,-1.2603432168127735,1.6266856068481506,-0.9549434118944388,1.797757978211872,-1.0778732984829305,-0.9033617823255091,-1.3520606502505212,-1.3143692442092765,-1.7552913748063146,0.782605291977375,-0.6661310271794003,0.885059150658192,1
MSI,Student,AMD,NVIDIA,RX 6700,2,2.27,32,1024,520,2800,3320,2580.05,1.29,14.1,1660.0,3.12,0.843,-1.2603432168127735,-0.2711726717180382,0.3329330666816741,0.3294890552112423,-1.2268895579458978,0.5382155886992521,-0.9021382147279013,-0.766463866644502,-1.2452417091587495,1.9676980124460468,-0.39826547727153744,1.9191039809793753,1
Acer,Student,Intel,AMD,RTX 3070,2,3.49,16,128,426,3000,3426,2680.56,1.28,12.7,1713.0,12.5,0.876,-1.2603432168127735,1.1406487306299804,-0.4029963496475333,-0.9552462524143086,-1.2732721022820532,0.7599967227030615,-0.8543508618567613,-0.6828902946970783,-1.308997917364695,2.0935695839587516,0.46220673441878934,2.0923196124544976,1
Asus,Student,Apple,AMD,Iris Xe,4,1.54,16,1024,1576,900,2476,1698.88,1.46,14.8,619.0,1.56,0.363,-0.8422441294224655,-1.1159510518115245,-0.4029963496475333,0.3294890552112423,-0.7058260811482371,-1.5687051843369375,-1.2826337413622613,-1.4991523990583062,-0.16138616965767544,-0.5046096468883966,-0.5413717299620395,-0.600396113204219,1
Dell,Student,AMD,NVIDIA,RTX 3060,2,2.19,64,512,530,2200,2730,2289.49,1.19,13.9,1365.0,12.5,0.806,-1.2603432168127735,-0.36375112433102313,1.8047918993400889,-0.4046454062890725,-1.2219552447186472,-0.12712781331217615,-1.1681244241050013,-1.008063081300193,-1.8828037912182058,1.26709209553571,0.46220673441878934,1.7248925153860568,1
Acer,Student,AMD,AMD,RX 6600,2,3.02,8,1024,830,2000,2830,2163.61,1.31,14.4,1415.0,0.78,0.707,-1.2603432168127735,0.5967503215286943,-0.770961057812137,0.3294890552112423,-1.07392584790113,-0.3489089473159856,-1.1230420157360013,-1.1127316837948868,-1.1177292927468583,1.3858388611137331,-0.6129248563072905,1.20524562096069,1
HP,Student,AMD,Intel,RTX 3050,4,3.13,16,128,960,1500,2460,1863.8,1.32,14.2,615.0,12.5,0.61,-0.8422441294224655,0.7240456938715483,-0.4029963496475333,-0.9552462524143086,-1.0097797759468725,-0.9033617823255091,-1.2898469267013013,-1.3620222280746317,-1.0539730845409128,-0.5141093881346385,0.46220673441878934,0.6960966435944222,1
Lenovo,Student,AMD,AMD,RTX 3050,6,1.36,64,128,1512,1500,3012,2199.53,1.37,13.9,502.0,50.0,0.498,-0.42414504203215747,-1.3242525701907404,1.8047918993400889,-0.9552462524143086,-0.7374056858026408,-0.9033617823255091,-1.0409920325044213,-1.0828643800007223,-0.7351920435111846,-0.7824770783409709,3.9022608856327827,0.1082132882849169,1
HP,Student,Apple,Intel,RTX 3050,8,2.28,64,128,1736,1500,3236,2530.15,1.28,15.7,404.5,50.0,0.464,-0.006045954641849409,-0.2596003651414154,1.8047918993400889,-0.9552462524143086,-0.6268770695122279,-0.9033617823255091,-0.9400074377578613,-0.8079554718596692,-1.308997917364695,-1.0140332712181162,3.9022608856327827,-0.07025130171975424,1
